Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Delhi,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Goa,Waste,,593.23,612.81,602.76,564.96,630.75,586.92,529.29,446.88,501.09,546.93,540.63
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Gujarat,Waste,,3902.82,4398.09,4007.4,3631.11,4093.74,4107.48,3840.09,4029.87,3904.92,3886.47,3865.06
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Haryana,Waste,,281.85,280.11,281.97,272.82,279.72,265.35,271.95,251.82,272.7,298.83,307.75
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Himachal Pradesh,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Jammu & Kashmir,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Jharkhand,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Karnataka,Waste,,355.36,380.25,387.99,372.09,393.06,374.97,338.1,336.45,340.44,354.15,359.25
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Kerala,Waste,,382.71,392.61,256.35,295.26,386.13,367.56,341.31,342.18,361.38,344.52,328.27
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Lakshadweep,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Madhya Pradesh,Waste,,1020.27,1019.97,986.58,990.51,1005.72,1029.78,1051.53,1036.23,1112.82,1185.06,1233.91
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Maharashtra,Waste,,1225.89,1246.38,1219.68,1241.37,1356.72,1470.72,1512.33,1627.83,1541.97,1810.86,2049.84
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Manipur,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Meghalaya,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Mizoram,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Nagaland,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Odisha,Waste,,986.91,1262.7,1424.76,1390.05,1565.25,1754.79,1818.78,1679.76,1737.48,1262.16,1048.79
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Puducherry,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Punjab,Waste,,555.48,548.79,546.87,572.04,554.46,563.49,550.59,524.97,539.49,571.59,585.41
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Rajasthan,Waste,,1249.27,1261.41,1301.25,1286.34,1318.26,1369.53,1393.74,1344.9,1204.56,1307.01,1358.28
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Sikkim,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Tamil Nadu,Waste,,1075.4,1040.19,554.49,318.21,385.23,687.42,926.07,967.74,1095.03,897.3,942.97
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Telangana,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Tripura,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Uttar Pradesh,Waste,,2707.44,3375.78,3447.36,3543.51,3799.98,3887.16,3965.49,3920.19,3877.86,3852.88,3842.12
Waste,Industrial Wastewater,Fertilizers,,,,,Emissions,CH4 (t),Uttarakhand,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
