Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Odisha,,,395936.81,433476.38,390270.07,410719.25,401116.96,415866.37,372943.98,394020.82,423688.38,462651.1,519733.64
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Puducherry,,,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Punjab,,,221339.34,245068.75,246666.01,250510.5,248260.59,250787.27,247390.98,253597.87,278659.37,287957.21,286690.3
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Rajasthan,,,457573.63,493439.15,557299.99,593344.08,648205.27,693979.33,737249.03,797847.49,842565.34,952635.93,962685.53
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Sikkim,,,1858.85,1391.02,257.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,,,284043.08,278669.19,283428.82,299233.54,287962.57,284422.53,301095.97,312308.02,322976.34,316382.86,285027.86
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Telangana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244527.7,329312.7
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Tripura,,,0.0,0.0,0.0,0.0,58.93,70.53,70.53,44.64,35.71,8.93,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,1077296.11,1138671.33,1140639.11,1216834.27,1326566.48,1413748.7,1499617.58,1539184.74,1561972.22,1598998.42,1644642.13
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,0.0,211.6,70.53,0.0,0.0,0.0,0.0,0.0,26.78,191.06,1924.92
Energy,Fuel Combustion Emissions,Transport,Railways,,HSDO,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,489199.15,468017.85,474933.65,507352.88,517770.32,558617.79,568844.17,611954.05,646579.45,592680.71,609542.54
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Assam,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Bihar,,,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,48.34,48.05
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Delhi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Goa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Gujarat,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Haryana,,,1522.41,1172.6,921.09,1042.68,811.71,757.1,643.64,642.23,623.09,587.89,486.11
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Jharkhand,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Karnataka,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Kerala,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Maharashtra,,,137.37,101.84,105.21,47.82,238.53,409.4,353.71,469.53,383.77,433.11,368.38
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Manipur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Meghalaya,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Mizoram,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Nagaland,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Odisha,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Puducherry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Punjab,,,1001.12,1036.51,844.45,810.3,780.19,744.61,655.79,694.12,515.21,373.94,279.49
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Rajasthan,,,98.41,123.01,57.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Sikkim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Telangana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Tripura,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,2394.34,1853.25,1689.18,1303.75,1180.79,1139.7,1089.08,990.66,929.17,654.8,694.32
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,LDO,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,4507.47,4522.41,4166.21,3796.16,2968.04,1074.07,155.79,32.8,57.4,64.45,64.07
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,0.0,0.0,0.0,0.0,78.6,142.97,77.1,89.07,25.45,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Assam,,,0.0,0.0,0.0,107.76,251.44,211.03,266.41,181.09,305.31,89.8,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Bihar,,,0.0,0.0,0.0,1419.02,1200.47,943.06,884.68,468.54,371.25,275.44,240.1
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,,,0.0,0.0,0.0,67.36,143.72,121.26,107.79,107.79,67.37,13.47,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Delhi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Goa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Gujarat,,,0.0,0.0,0.0,1027.92,1334.65,1123.92,928.01,615.46,469.39,244.66,175.07
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Haryana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Jharkhand,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Karnataka,,,0.0,0.0,0.0,145.89,48.63,35.76,48.88,12.32,0.0,36.61,49.65
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Kerala,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Maharashtra,,,0.0,0.0,0.0,285.33,388.12,316.21,72.85,159.09,136.68,27.88,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Manipur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Meghalaya,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Mizoram,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Nagaland,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Odisha,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Puducherry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Punjab,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Rajasthan,,,0.0,0.0,0.0,776.87,1121.09,1227.27,1165.25,779.05,537.71,463.89,452.6
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Sikkim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,,,0.0,0.0,0.0,3199.28,2936.49,4484.7,4160.57,3255.38,3429.2,2959.74,2762.03
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Telangana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Tripura,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,0.0,0.0,0.0,934.11,1173.62,970.03,802.37,766.45,586.81,634.71,689.6
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Railways,,Furnace Oil,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,0.0,0.0,0.0,1270.86,1703.38,1962.26,2424.9,2281.19,1841.08,1379.25,1263.97
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,330753.36,422118.38,534819.81,742296.98,813563.72,793208.47,881684.5,916266.63,947056.48,350812.71,205382.46
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,30190.25,41021.98,61182.56,53200.87,41029.77,41504.78,49431.96,61735.44,68455.63,66454.37,67747.01
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,3083.66,2764.39,4711.14,5365.25,6011.57,6252.97,6073.87,6899.29,6704.62,3971.38,3114.81
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Assam,,,176002.06,203638.17,225511.89,232551.35,232683.72,246311.0,286554.28,307166.5,314073.58,314797.77,330948.04
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Bihar,,,15862.14,18221.61,21149.53,23828.26,25985.26,26802.9,33896.87,36458.79,34247.28,55093.11,69304.41
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,74163.51,73478.25,82573.48,110458.77,115520.33,118907.68,138141.6,130370.17,129895.16,144947.45,144838.43
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,,,13689.57,24801.64,38646.94,36521.09,30151.31,31669.78,61898.96,75425.0,71103.21,71040.92,87993.24
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,,,381.56,2320.53,2281.59,3270.55,3582.03,3340.63,3901.29,3667.68,3192.68,3107.02,3114.81
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Delhi,,,2656344.68,3255905.72,3626263.83,3598417.47,3796885.06,4419768.2,5030122.04,4709577.45,4707319.21,4696004.69,4918277.17
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Goa,,,158107.5,184497.69,228377.51,222802.01,210825.58,228175.04,263387.92,326665.18,356123.45,363318.65,385457.12
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Gujarat,,,259058.34,246108.53,344123.66,340565.0,329328.34,363178.48,365794.92,372032.32,407361.99,459620.63,552877.9
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Haryana,,,63331.77,75206.97,76678.71,76873.39,62996.93,40033.03,55957.47,59718.6,76725.44,102461.51,97337.66
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,,,6097.23,2149.22,15472.79,21219.61,18587.6,20300.74,21165.1,20915.92,21725.77,24194.25,24918.44
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,,,99510.23,118308.08,139013.75,143849.48,133983.34,136950.19,147306.92,156589.04,149697.53,148802.02,140166.23
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Jharkhand,,,15488.37,16461.74,27542.66,32697.67,29987.79,27573.81,38950.64,38779.32,56681.66,74179.08,73197.92
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Karnataka,,,580070.14,861383.76,1122194.18,1068635.1,1088476.41,1146614.25,1263489.52,1304620.52,1349722.9,1322172.45,1317562.54
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Kerala,,,409199.73,507596.42,606584.92,690972.78,809475.54,908004.61,935788.67,969000.28,1032939.44,1094347.82,1169609.3
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,,,98793.83,113978.5,119071.21,110380.9,112483.4,125440.99,147774.14,142447.82,154050.47,196318.38,232052.98
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Maharashtra,,,2939753.01,3410135.29,3744057.97,3764031.65,3723835.09,3843459.18,4005234.37,3881919.24,3990906.27,4109011.89,4242364.48
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Manipur,,,4968.11,5388.61,5100.49,9430.07,14296.96,10185.41,8721.45,9609.17,9430.07,9328.84,9344.42
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Meghalaya,,,249.18,404.92,218.04,358.2,202.46,101.23,140.17,62.3,7.79,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Mizoram,,,1051.25,272.55,0.0,163.53,1970.11,3628.75,4080.39,3831.21,4438.6,3504.16,5450.91
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Nagaland,,,2530.78,2304.96,3706.62,4134.9,4345.15,5007.05,4804.59,5209.51,4898.03,3519.73,10123.12
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Odisha,,,48061.44,58581.7,90391.64,78859.08,59484.99,82215.28,102523.81,111190.75,111510.02,137565.37,148731.94
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Puducherry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Punjab,,,122684.38,141419.94,173089.72,162997.75,152859.06,158800.55,140150.65,140999.44,144628.19,141365.43,196232.72
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Rajasthan,,,152687.74,183563.25,252345.93,232341.1,290144.09,310335.81,330667.7,320474.5,332186.17,364837.12,406482.06
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Sikkim,,,256.97,77.87,171.31,264.76,420.5,397.14,560.66,365.99,303.69,77.87,0.0
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,,,894556.44,1072458.53,1226065.14,1190789.97,1252393.03,1387404.25,1507666.88,1469331.41,1456342.68,1399746.67,1314447.73
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Telangana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619067.5,832431.65
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Tripura,,,8355.46,11384.61,20518.78,23649.16,24793.85,26327.89,25860.67,18120.38,9048.51,8721.45,11680.52
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,263707.18,243655.63,283120.21,318527.75,345852.38,367001.91,377249.61,384514.9,384483.75,376299.6,527959.46
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,77.87,770.91,973.38,1759.86,2094.71,3075.87,5147.22,7273.07,7857.1,6642.32,8565.71
Energy,Fuel Combustion Emissions,Transport,Aviation ,,ATF ,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,456895.18,564503.91,631137.37,565695.32,514612.52,579579.56,635350.15,625258.18,613694.46,652956.58,797390.09
Energy,Fuel Combustion Emissions,Transport,Navigation,,LDO,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,19597.31,21586.47,20999.0,14403.32,6660.17,2587.44,1572.51,369.61,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Navigation,,LDO,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Navigation,,LDO,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Navigation,,LDO,,Emissions,CO2e (t) GWP-AR2,Assam,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Navigation,,LDO,,Emissions,CO2e (t) GWP-AR2,Bihar,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Transport,Navigation,,LDO,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
