Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Kerala,Industry,-,10396.61,13273.29,16195.67,16328.24,18086.12,15786.71,13610.53,14157.76,15112.55,3831.46,0.0
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Kerala,Industry,-,10396.61,13273.29,16195.67,16328.24,18086.12,15786.71,13610.53,14157.76,15112.55,3831.46,0.0
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Kerala,Industry,-,10396.61,13273.29,16195.67,16328.24,18086.12,15786.71,13610.53,14157.76,15112.55,3831.46,0.0
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,N2O (t),Kerala,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CH4 (t),Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2 (t),Rajasthan,Industry,-,138930.89,177372.34,216424.38,275798.09,303021.8,359846.68,395992.42,369606.1,382893.34,389018.59,398775.18
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Rajasthan,Industry,-,138930.89,177372.34,216424.38,275798.09,303021.81,359846.68,395992.41,369606.09,382893.33,389018.58,398775.17
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Rajasthan,Industry,-,138930.89,177372.34,216424.38,275798.09,303021.81,359846.68,395992.41,369606.09,382893.33,389018.58,398775.17
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,138930.89,177372.34,216424.38,275798.09,303021.8,359846.68,395992.42,369606.1,382893.34,389018.59,398775.18
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Rajasthan,Industry,-,138930.89,177372.34,216424.38,275798.09,303021.81,359846.68,395992.41,369606.09,382893.33,389018.58,398775.17
Industrial Product and Process Use,Metal Industry,Zinc Production,-,-,-,,Emissions,N2O (t),Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Andhra Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Andhra Pradesh,Industry,-,8179758.78,9088732.75,9806784.75,11569320.64,12011267.89,11956901.22,12122521.07,12373155.58,13267834.79,14373454.7,14908410.93
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Andhra Pradesh,Industry,-,8179758.81,9088732.78,9806784.89,11569320.72,12011268.07,11956901.23,12122521.05,12373155.72,13267834.79,14373454.68,14908410.93
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Andhra Pradesh,Industry,-,8179758.81,9088732.78,9806784.89,11569320.72,12011268.07,11956901.23,12122521.05,12373155.72,13267834.79,14373454.68,14908410.93
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,8179758.78,9088732.75,9806784.75,11569320.64,12011267.89,11956901.22,12122521.07,12373155.58,13267834.79,14373454.7,14908410.93
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Andhra Pradesh,Industry,-,8179758.81,9088732.78,9806784.89,11569320.72,12011268.07,11956901.23,12122521.05,12373155.72,13267834.79,14373454.68,14908410.93
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Andhra Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Andhra Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Andhra Pradesh,Industry,-,24344.35,-31341.44,50887.75,58828.79,49578.31,33000.15,31185.98,16567.04,39256.06,48511.55,23472.4
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Andhra Pradesh,Industry,-,24344.34,-31341.45,50887.75,58828.78,49578.3,33000.15,31185.98,16567.04,39256.06,48511.55,23472.4
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR5,Andhra Pradesh,Industry,-,24344.34,-31341.45,50887.75,58828.78,49578.3,33000.15,31185.98,16567.04,39256.06,48511.55,23472.4
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,24344.35,-31341.44,50887.75,58828.79,49578.31,33000.15,31185.98,16567.04,39256.06,48511.55,23472.4
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR5,Andhra Pradesh,Industry,-,24344.34,-31341.45,50887.75,58828.78,49578.3,33000.15,31185.98,16567.04,39256.06,48511.55,23472.4
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,N2O (t),Andhra Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Assam,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Assam,Industry,-,52660.61,54687.57,53865.23,51024.06,58665.37,56308.44,45379.82,42982.18,46090.14,49930.87,51789.21
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Assam,Industry,-,52660.61,54687.57,53865.23,51024.06,58665.37,56308.44,45379.82,42982.18,46090.14,49930.87,51789.21
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Assam,Industry,-,52660.61,54687.57,53865.23,51024.06,58665.37,56308.44,45379.82,42982.18,46090.14,49930.87,51789.21
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,52660.61,54687.57,53865.23,51024.06,58665.37,56308.44,45379.82,42982.18,46090.14,49930.87,51789.21
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Assam,Industry,-,52660.61,54687.57,53865.23,51024.06,58665.37,56308.44,45379.82,42982.18,46090.14,49930.87,51789.21
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Assam,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Assam,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Assam,Industry,-,156.73,-178.46,265.73,270.48,242.26,157.74,115.85,57.55,136.37,168.52,81.54
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Assam,Industry,-,156.73,-178.46,265.73,270.48,242.26,157.74,115.85,57.55,136.37,168.52,81.54
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR5,Assam,Industry,-,156.73,-178.46,265.73,270.48,242.26,157.74,115.85,57.55,136.37,168.52,81.54
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,156.73,-178.46,265.73,270.48,242.26,157.74,115.85,57.55,136.37,168.52,81.54
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR5,Assam,Industry,-,156.73,-178.46,265.73,270.48,242.26,157.74,115.85,57.55,136.37,168.52,81.54
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,N2O (t),Assam,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Bihar,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Bihar,Industry,-,187401.84,257716.79,231375.37,240032.81,268310.56,302397.4,270609.69,261035.59,279910.57,303235.75,314521.68
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Bihar,Industry,-,187401.84,257716.78,231375.36,240032.81,268310.57,302397.41,270609.69,261035.59,279910.57,303235.75,314521.68
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Bihar,Industry,-,187401.84,257716.78,231375.36,240032.81,268310.57,302397.41,270609.69,261035.59,279910.57,303235.75,314521.68
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,187401.84,257716.79,231375.37,240032.81,268310.56,302397.4,270609.69,261035.59,279910.57,303235.75,314521.68
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Bihar,Industry,-,187401.84,257716.78,231375.36,240032.81,268310.57,302397.41,270609.69,261035.59,279910.57,303235.75,314521.68
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Bihar,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Bihar,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Bihar,Industry,-,557.74,-1019.74,979.93,1230.35,1107.77,821.7,692.09,349.51,828.18,1023.44,495.2
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Bihar,Industry,-,557.74,-1019.74,979.93,1230.35,1107.77,821.7,692.09,349.51,828.18,1023.44,495.2
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR5,Bihar,Industry,-,557.74,-1019.74,979.93,1230.35,1107.77,821.7,692.09,349.51,828.18,1023.44,495.2
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,557.74,-1019.74,979.93,1230.35,1107.77,821.7,692.09,349.51,828.18,1023.44,495.2
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR5,Bihar,Industry,-,557.74,-1019.74,979.93,1230.35,1107.77,821.7,692.09,349.51,828.18,1023.44,495.2
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,N2O (t),Bihar,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Chhattisgarh,Industry,-,3544788.36,3786569.71,3915950.88,4210696.38,4516371.04,4893255.66,5175645.4,5318777.39,5703368.01,6178634.43,6408592.84
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Chhattisgarh,Industry,-,3544788.39,3786569.73,3915950.77,4210696.35,4516370.99,4893255.68,5175645.36,5318777.34,5703368.03,6178634.44,6408592.84
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Chhattisgarh,Industry,-,3544788.39,3786569.73,3915950.77,4210696.35,4516370.99,4893255.68,5175645.36,5318777.34,5703368.03,6178634.44,6408592.84
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,3544788.36,3786569.71,3915950.88,4210696.38,4516371.04,4893255.66,5175645.4,5318777.39,5703368.01,6178634.43,6408592.84
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Chhattisgarh,Industry,-,3544788.39,3786569.73,3915950.77,4210696.35,4516370.99,4893255.68,5175645.36,5318777.34,5703368.03,6178634.44,6408592.84
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Chhattisgarh,Industry,-,10549.89,-12654.74,19894.67,21773.81,18645.18,13360.17,13324.39,7121.58,16874.78,20853.38,10089.94
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Chhattisgarh,Industry,-,10549.89,-12654.73,19894.67,21773.81,18645.18,13360.17,13324.39,7121.58,16874.78,20853.38,10089.94
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR5,Chhattisgarh,Industry,-,10549.89,-12654.73,19894.67,21773.81,18645.18,13360.17,13324.39,7121.58,16874.78,20853.38,10089.94
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,10549.89,-12654.74,19894.67,21773.81,18645.18,13360.17,13324.39,7121.58,16874.78,20853.38,10089.94
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR5,Chhattisgarh,Industry,-,10549.89,-12654.73,19894.67,21773.81,18645.18,13360.17,13324.39,7121.58,16874.78,20853.38,10089.94
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,N2O (t),Chhattisgarh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR5,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR5,Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,N2O (t),Delhi,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Gujarat,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Gujarat,Industry,-,5562189.36,6070086.18,6158897.09,6153712.06,6648629.55,7019622.94,7853584.11,8236945.35,8832543.11,9568566.42,9924692.62
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Gujarat,Industry,-,5562189.5,6070086.19,6158897.09,6153712.0,6648629.5,7019623.13,7853584.36,8236945.55,8832543.12,9568566.41,9924692.62
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Gujarat,Industry,-,5562189.5,6070086.19,6158897.09,6153712.0,6648629.5,7019623.13,7853584.36,8236945.55,8832543.12,9568566.41,9924692.62
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,5562189.36,6070086.18,6158897.09,6153712.06,6648629.55,7019622.94,7853584.11,8236945.35,8832543.11,9568566.42,9924692.62
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Gujarat,Industry,-,5562189.5,6070086.19,6158897.09,6153712.0,6648629.5,7019623.13,7853584.36,8236945.55,8832543.12,9568566.41,9924692.62
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Gujarat,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Gujarat,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Gujarat,Industry,-,16554.02,-20640.2,30707.4,32267.62,27450.12,19272.02,20263.19,11028.86,26133.19,32294.67,15625.83
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Gujarat,Industry,-,16554.02,-20640.2,30707.4,32267.62,27450.12,19272.02,20263.19,11028.86,26133.19,32294.67,15625.83
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR5,Gujarat,Industry,-,16554.02,-20640.2,30707.4,32267.62,27450.12,19272.02,20263.19,11028.86,26133.19,32294.67,15625.83
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,16554.02,-20640.2,30707.4,32267.62,27450.12,19272.02,20263.19,11028.86,26133.19,32294.67,15625.83
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR5,Gujarat,Industry,-,16554.02,-20640.2,30707.4,32267.62,27450.12,19272.02,20263.19,11028.86,26133.19,32294.67,15625.83
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,N2O (t),Gujarat,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Haryana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Haryana,Industry,-,0.0,0.0,14852.82,262026.45,705485.44,800200.66,791735.17,804358.48,862520.1,934394.62,969171.26
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Haryana,Industry,-,0.0,0.0,14852.82,262026.45,705485.46,800200.66,791735.16,804358.47,862520.11,934394.62,969171.26
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Haryana,Industry,-,0.0,0.0,14852.82,262026.45,705485.46,800200.66,791735.16,804358.47,862520.11,934394.62,969171.26
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Haryana,Industry,-,0.0,0.0,14852.82,262026.45,705485.44,800200.66,791735.17,804358.48,862520.1,934394.62,969171.26
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Haryana,Industry,-,0.0,0.0,14852.82,262026.45,705485.46,800200.66,791735.16,804358.47,862520.11,934394.62,969171.26
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Haryana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Haryana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Haryana,Industry,-,0.0,0.0,129.39,1094.47,2916.67,2219.83,2035.79,1077.0,2551.97,3153.66,1525.9
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Haryana,Industry,-,0.0,0.0,129.39,1094.47,2916.67,2219.83,2035.79,1077.0,2551.97,3153.66,1525.9
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR5,Haryana,Industry,-,0.0,0.0,129.39,1094.47,2916.67,2219.83,2035.79,1077.0,2551.97,3153.66,1525.9
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR2,Haryana,Industry,-,0.0,0.0,129.39,1094.47,2916.67,2219.83,2035.79,1077.0,2551.97,3153.66,1525.9
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GWP-AR5,Haryana,Industry,-,0.0,0.0,129.39,1094.47,2916.67,2219.83,2035.79,1077.0,2551.97,3153.66,1525.9
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,N2O (t),Haryana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CH4 (t),Himachal Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2 (t),Himachal Pradesh,Industry,-,1974231.12,2076031.4,2186778.64,2226387.85,2338211.27,2751139.41,3069518.29,3183402.15,3413587.87,3698044.99,3835680.07
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR2,Himachal Pradesh,Industry,-,1974231.08,2076031.38,2186778.62,2226387.88,2338211.24,2751139.41,3069518.28,3183402.15,3413587.88,3698044.99,3835680.07
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GTP-AR5,Himachal Pradesh,Industry,-,1974231.08,2076031.38,2186778.62,2226387.88,2338211.24,2751139.41,3069518.28,3183402.15,3413587.88,3698044.99,3835680.07
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,1974231.12,2076031.4,2186778.64,2226387.85,2338211.27,2751139.41,3069518.29,3183402.15,3413587.87,3698044.99,3835680.07
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,CO2e (t) GWP-AR5,Himachal Pradesh,Industry,-,1974231.08,2076031.38,2186778.62,2226387.88,2338211.24,2751139.41,3069518.28,3183402.15,3413587.88,3698044.99,3835680.07
Industrial Product and Process Use,Mineral Industry,Cement Production,-,-,-,,Emissions,N2O (t),Himachal Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CH4 (t),Himachal Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2 (t),Himachal Pradesh,Industry,-,5875.65,-6847.61,11293.11,11667.05,9652.93,7417.01,7910.07,4262.42,10099.92,12481.2,6039.05
Industrial Product and Process Use,Mineral Industry,Cement Production,Clinker Production,-,-,,Emissions,CO2e (t) GTP-AR2,Himachal Pradesh,Industry,-,5875.65,-6847.61,11293.11,11667.05,9652.93,7417.01,7910.07,4262.42,10099.92,12481.2,6039.05
