Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Energy,Fuel Combustion Emissions,Commercial,Commercial,,LPG,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,27261.41,48091.06,76161.8,107280.7,145610.78,170824.85,187732.07,188357.75,168320.52,156293.29,200856.68
Energy,Fuel Combustion Emissions,Commercial,Commercial,,LPG,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,4225.01,7066.74,12392.29,18145.0,27140.13,34454.84,36251.04,42760.42,40125.1,38915.57,55941.47
Energy,Fuel Combustion Emissions,Commercial,Commercial,,LPG,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,22811.78,36408.39,54260.5,66639.56,86643.29,102330.99,114797.21,135298.74,122123.61,116398.35,149119.24
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,0.0,16.01,521.34,615.04,549.33,508.34,492.48,415.71,360.51,367.93,288.19
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,6177.61,12906.08,15616.28,9871.89,10480.51,9540.69,8122.06,6348.95,7487.85,11929.72,9602.98
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,417.37,6074.63,11201.78,12348.31,12481.77,14252.4,14301.09,17320.46,16918.18,19454.49,19783.27
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Assam,,,896.37,8205.31,8399.88,7379.1,8245.4,7524.4,6126.0,5951.92,5596.59,5375.63,5462.24
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Bihar,,,798.48,1079.43,946.35,820.71,665.45,598.91,480.61,488.0,547.15,561.94,513.35
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,118.3,1197.6,1411.93,1648.48,1145.8,1389.77,1247.48,1023.25,1062.07,693.72,228.35
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,,,643.27,922.38,955.65,877.38,872.41,906.92,988.86,944.44,821.88,781.01,800.22
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,,,2381.04,2809.86,3769.01,3089.55,1621.49,310.5,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,,,0.0,0.0,25.86,19.69,3.69,42.49,431.75,329.5,100.39,197.11,394.09
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Delhi,,,1659.67,3478.38,3479.48,3472.08,3631.02,3443.7,3219.5,3013.75,3132.0,2405.11,2169.93
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Goa,,,0.0,88.68,134.84,195.8,181.03,97.82,73.8,84.95,49.86,20.3,3.69
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Gujarat,,,1923.43,13907.99,21331.55,21661.58,18160.67,16962.44,11006.44,9245.02,9695.96,11244.17,12355.56
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Haryana,,,8882.58,6042.71,6280.49,5163.76,3409.67,2562.12,3376.48,3122.59,3047.07,3572.61,7583.54
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,,,5025.83,9705.42,12067.21,12337.0,12906.28,11606.45,12102.97,11974.14,11669.23,11395.11,12308.46
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,,,22766.56,210473.42,268250.88,267287.21,264872.49,266051.02,263230.63,262375.02,241711.78,240049.85,249083.9
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Jharkhand,,,576.7,1086.88,1508.31,1153.39,894.65,835.49,894.66,761.57,510.18,288.36,337.02
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Karnataka,,,20949.72,17833.54,13123.71,6539.76,8403.35,10830.48,11400.07,6428.74,8878.07,8950.64,7667.46
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Kerala,,,30492.99,30408.33,23667.87,11351.49,22500.82,26175.17,9726.44,2824.16,1685.59,1279.05,13324.84
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.89,36.96,14.77,50.05
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,,,8496.95,13285.09,18267.07,12029.34,16674.49,20989.47,10672.38,3469.28,4238.66,4299.68,4243.81
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Maharashtra,,,54867.94,30578.55,26613.66,30204.35,31571.04,37234.91,37955.41,31285.46,26637.19,30210.64,28369.31
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Manipur,,,516.74,1958.4,2338.32,1900.87,1730.66,1547.94,1503.63,1562.37,1378.0,1063.07,1259.24
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Meghalaya,,,59.15,857.53,724.53,813.3,975.92,916.82,931.59,813.29,791.05,621.06,427.85
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Mizoram,,,103.5,234.11,110.9,103.52,73.94,36.97,51.76,36.97,29.58,7.39,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Nagaland,,,354.86,1101.43,1447.59,1267.69,1251.76,1440.34,1180.99,1040.96,800.6,675.12,568.41
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Odisha,,,411.03,408.57,378.93,414.03,329.02,229.21,312.38,308.69,5937.32,2073.68,227.36
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Puducherry,,,902.01,813.25,717.13,202.08,66.53,226.66,312.94,81.32,0.0,36.95,12.32
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Punjab,,,3419.86,7479.39,8620.01,5066.59,5249.01,5971.07,5984.58,5393.02,5296.88,5874.1,5556.18
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Rajasthan,,,3900.71,8974.8,9367.43,6918.34,6562.36,6767.0,8249.38,7212.45,6192.73,5822.08,6870.34
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Sikkim,,,168.93,11461.63,18780.67,20290.94,19946.3,21407.27,19897.12,18165.52,18659.7,19932.43,22459.67
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,,,138215.76,145058.61,127279.78,94374.36,118919.6,142213.35,126490.54,90623.86,98894.52,114824.11,121506.4
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Telangana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.56,3402.77
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Tripura,,,66.55,266.18,391.88,369.7,251.39,196.55,169.42,104.97,117.95,60.65,14.24
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,5520.37,6796.88,6372.91,5775.27,7155.23,7612.41,7101.2,6860.83,6610.47,10795.63,13641.35
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,4512.04,6911.49,7836.07,9317.61,10852.25,10604.3,10342.82,10693.91,11599.21,11323.64,11509.33
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Kerosene,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,18957.84,26364.78,25319.68,16177.46,27975.55,25036.61,23252.78,11464.66,13951.01,22889.02,12905.3
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,3722.68,4076.95,4593.14,4661.93,4665.12,4601.14,4473.84,4488.36,5789.09,6227.14,6317.46
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,331869.4,370936.09,450909.13,509055.09,539335.05,551658.79,593524.8,642828.03,666916.15,450002.32,344412.22
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,2200.06,2373.13,2536.69,2812.3,3483.52,3819.12,4177.58,4518.95,5377.9,5660.55,5953.66
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Assam,,,38580.8,41143.46,43545.67,47906.65,54451.48,58003.06,62845.59,63568.74,68899.19,70052.34,73768.99
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Bihar,,,25707.04,26556.52,30535.24,36504.32,43017.82,47333.45,50543.73,53744.63,57322.17,55938.01,60019.06
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,7361.76,7796.21,8229.01,8368.34,8502.31,8492.68,8249.07,8506.89,8637.84,9500.43,12443.3
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,,,70225.7,77456.89,90098.16,100388.1,105156.62,109202.05,119231.81,129441.75,146434.87,153459.11,165924.09
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,,,2881.74,2635.84,2562.54,2484.2,2576.74,2613.57,2655.74,2909.87,3564.12,4496.92,5648.77
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,,,2360.01,2009.25,1897.73,1875.79,2077.42,2128.23,2323.83,2828.84,3455.32,3477.77,3266.05
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Delhi,,,208269.24,227598.75,240042.31,220055.62,196605.86,150075.98,153648.33,174966.58,203860.9,225673.75,259079.93
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Goa,,,10845.94,12223.3,13712.22,14456.55,14709.4,14201.4,14183.05,12372.89,11168.62,11277.53,11984.74
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Gujarat,,,60238.47,69045.99,79500.71,86363.35,91781.13,96548.34,109500.6,121957.15,130589.97,135403.55,145066.29
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Haryana,,,338333.29,376391.84,446358.88,508235.95,604141.65,641668.69,679848.44,725283.44,773543.7,769731.66,752016.71
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,,,35127.87,38476.12,42167.76,42523.81,45323.07,48175.58,52332.82,59033.33,62225.08,61929.79,65597.23
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,,,41502.86,43640.76,47141.43,48092.73,53729.76,54369.89,59696.42,65864.25,70871.21,68026.07,72054.71
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Jharkhand,,,45183.43,43030.57,45970.94,50479.99,57301.49,60562.36,63068.81,67164.8,75950.06,80273.39,81559.33
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Karnataka,,,193877.47,209606.64,229000.9,249188.02,269331.83,282690.09,302712.87,339350.68,391192.19,415364.05,455057.84
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Kerala,,,133814.93,136984.28,144182.97,159042.14,171123.31,180886.02,198971.96,224958.12,254289.37,257955.59,256024.72
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,,,487.08,650.78,1359.44,1553.45,1597.21,1883.91,1404.68,1171.4,1259.1,1374.76,1395.97
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,,,92859.84,96263.33,112431.74,129159.46,140870.58,153697.77,164434.82,179229.97,197056.18,199346.28,211447.38
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Maharashtra,,,136818.12,156035.45,194490.15,218106.04,235643.95,254369.14,285714.39,307150.17,315159.63,307408.35,315867.06
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Manipur,,,1609.28,1837.68,2070.64,2459.15,2950.34,2512.92,2861.62,3548.82,3978.12,4271.6,4447.51
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Meghalaya,,,8304.51,8720.82,9631.08,11256.55,12652.79,14018.39,16394.39,17602.24,18387.76,16417.28,15199.91
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Mizoram,,,1289.03,1423.91,1494.89,1646.15,1866.15,1966.43,2260.88,2593.25,2788.47,2805.37,2887.26
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Nagaland,,,1343.59,1352.22,1364.82,1438.32,1678.77,2225.65,2509.39,2699.32,2981.54,2971.09,3009.69
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Odisha,,,29410.71,32091.02,37191.48,41148.24,46760.57,50636.51,52490.47,54331.27,61487.53,61077.22,65952.19
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Puducherry,,,25397.56,29425.99,31333.36,31703.63,34274.14,34038.58,33740.83,33320.39,31410.97,29621.41,32333.09
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Punjab,,,239998.51,255676.54,277826.71,287040.0,314555.79,315604.48,329690.49,352709.71,373930.45,370211.24,369339.45
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Rajasthan,,,142682.44,154970.26,175212.1,185214.34,198623.41,209562.99,232660.95,259790.73,289104.48,297221.83,305312.35
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Sikkim,,,1651.16,1518.69,1375.98,1601.65,2176.95,2718.59,2775.29,2671.26,2945.77,2853.16,2894.11
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,,,331494.72,350977.69,408728.63,477728.63,527710.75,565215.58,619166.45,723659.52,726782.71,680980.41,688217.06
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Telangana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.05
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Tripura,,,2175.19,2416.53,2576.78,2879.81,3385.57,3706.8,3863.0,4023.96,4236.63,4271.35,4625.57
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,474023.03,480780.43,521654.85,584006.65,647887.66,665554.37,693344.26,733697.15,762799.09,765175.49,812591.69
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,37595.66,42124.5,48077.01,51175.44,58103.11,60732.3,63721.43,73996.47,77592.96,78101.72,84642.46
Energy,Fuel Combustion Emissions,Commercial,Commercial,,HSDO,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,107607.81,110139.1,121222.85,134785.01,144339.21,152753.86,160817.04,173820.69,181955.07,179180.69,190896.79
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,7.59,8.43,7.79
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Assam,,,0.0,0.0,0.0,0.0,0.0,0.0,235.58,312.66,287.71,244.79,214.12
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Bihar,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Delhi,,,161.78,124.3,156.69,71.28,348.25,659.38,374.46,351.72,407.63,396.95,404.2
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Goa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Gujarat,,,0.0,0.0,0.0,0.0,0.0,0.0,3567.1,4597.79,4437.76,3704.18,3297.01
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Haryana,,,0.0,0.0,0.0,0.0,0.0,0.0,28.11,43.92,48.59,47.9,52.38
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Jharkhand,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Karnataka,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Kerala,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,201.67,78.67,17.28,18.43,17.57
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Maharashtra,,,340.4,332.3,457.18,215.06,946.75,1582.11,774.52,550.92,553.22,495.13,489.2
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Manipur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Meghalaya,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Mizoram,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Nagaland,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,odisha,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Puducherry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Punjab,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Rajasthan,,,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.3,4.1,3.43,2.79
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Sikkim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Telangana,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Tripura,,,0.0,0.0,44.2,14.73,64.24,221.08,114.07,77.65,70.32,60.17,57.51
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,,,0.0,0.0,0.0,2.74,0.91,0.0,62.02,121.61,128.92,114.99,108.68
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Commercial,Commercial,,Natural gas,,Emissions,CO2e (t) GWP-AR2,West Bengal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,39.66,13.22,1758.81,1468.38,2774.73
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Assam,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Bihar,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.41,309.87
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Chandigarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.49,413.99
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,,,0.0,0.0,0.0,1161.15,1233.38,282.11,66.83,22.28,868.11,446.22,164.64
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Delhi,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy,Fuel Combustion Emissions,Agriculture,Agriculture,,LPG,,Emissions,CO2e (t) GWP-AR2,Goa,,,0.0,0.0,0.0,0.0,332.19,190.52,26.6,0.0,0.0,0.0,0.0
